spec;section;outcome;row_type;value
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_female_pre_ftest";   0.6064"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_female_n_obs";      30,737"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_female_n_firms";       3,861"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_male_main";   0.0069***
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_male_main_se";   0.0020"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_male_pre";   0.0003
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_male_pre_se";   0.0021"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_male_pre_ftest";   0.7636"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_male_n_obs";      32,343"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_male_n_firms";       4,065"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_female_main";   0.0025**
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_female_main_se";   0.0012"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_female_pre";   0.0009
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_female_pre_se";   0.0015"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_female_pre_ftest";   0.8491"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_female_n_obs";      29,901"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_female_n_firms";       3,757"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_male_main";   0.0045**
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_male_main_se";   0.0018"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_male_pre";   0.0010
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_male_pre_se";   0.0024"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_male_pre_ftest";   0.7443"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_male_n_obs";      31,502"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_h_w";"c_male_n_firms";       3,962"
