spec;section;outcome;row_type;value
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_has_hs_pre_ftest";   0.9896"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_has_hs_n_obs";      32,038"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_has_hs_n_firms";       4,027"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_no_hs_main";   0.0057***
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_no_hs_main_se";   0.0019"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_no_hs_pre";  -0.0008
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_no_hs_pre_se";   0.0023"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_no_hs_pre_ftest";   0.0907"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_no_hs_n_obs";      29,555"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_no_hs_n_firms";       3,713"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_has_hs_main";   0.0074***
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_has_hs_main_se";   0.0020"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_has_hs_pre";   0.0004
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_has_hs_pre_se";   0.0020"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_has_hs_pre_ftest";   0.5881"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_has_hs_n_obs";      32,897"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_w";"c_has_hs_n_firms";       4,133"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_no_hs_main";   0.0035*
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_no_hs_main_se";   0.0019"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_no_hs_pre";  -0.0002
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_no_hs_pre_se";   0.0024"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_no_hs_pre_ftest";   0.3541"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_no_hs_n_obs";      28,697"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_no_hs_n_firms";       3,607"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_has_hs_main";   0.0046**
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_has_hs_main_se";   0.0020"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_has_hs_pre";   0.0020
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_has_hs_pre_se";   0.0022"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_has_hs_pre_ftest";   0.6156"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_has_hs_n_obs";      32,038"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_w";"c_has_hs_n_firms";       4,027"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_no_hs_main";   0.0077***
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_no_hs_main_se";   0.0024"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_no_hs_pre";  -0.0010
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_no_hs_pre_se";   0.0022"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_no_hs_pre_ftest";   0.0677"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_no_hs_n_obs";      29,555"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_no_hs_n_firms";       3,713"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_has_hs_main";   0.0098***
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_has_hs_main_se";   0.0023"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_has_hs_pre";   0.0005
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_has_hs_pre_se";   0.0020"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_has_hs_pre_ftest";   0.5159"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_has_hs_n_obs";      32,897"
"disentangle_edu2";"firm_firm_year";"lr_remdezr_h_w";"c_has_hs_n_firms";       4,133"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_no_hs_main";   0.0040*
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_no_hs_main_se";   0.0022"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_no_hs_pre";  -0.0001
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_no_hs_pre_se";   0.0026"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_no_hs_pre_ftest";   0.2403"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_no_hs_n_obs";      28,697"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_no_hs_n_firms";       3,607"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_has_hs_main";   0.0061***
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_has_hs_main_se";   0.0021"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_has_hs_pre";   0.0019
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_has_hs_pre_se";   0.0022"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_has_hs_pre_ftest";   0.5677"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_has_hs_n_obs";      32,038"
"disentangle_edu2";"firm_cross_firm";"lr_remdezr_h_w";"c_has_hs_n_firms";       4,027"
